candidate_id,internship_id,skill_score,qualification_score,location_score,sector_score,fairness_score,final_score,matched_skills,missing_skills
61,31,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""audit checks"", ""communication"", ""excel"", ""report writing""]"
61,32,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""communication"", ""content writing"", ""powerpoint""]"
61,33,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""inventory management"", ""sql""]"
61,34,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""data analysis"", ""excel"", ""sql""]"
61,35,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""communication"", ""content writing""]"
61,36,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""communication"", ""excel""]"
61,37,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""content writing"", ""figma"", ""photoshop"", ""video editing""]"
61,38,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""communication"", ""content writing"", ""figma""]"
61,39,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""cad drawing"", ""communication"", ""data analysis"", ""excel""]"
61,40,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""communication"", ""content writing"", ""figma"", ""video editing""]"
61,41,24.76,90.0,75.0,35.0,70.0,53.67,"[""tableau""]","[""excel"", ""financial modeling"", ""power bi""]"
61,43,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""communication"", ""first aid""]"
61,44,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""excel"", ""logistics planning""]"
61,45,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""communication"", ""teaching""]"
61,46,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""communication"", ""excel"", ""seo""]"
61,47,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""data analysis"", ""excel"", ""sql""]"
61,48,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""figma"", ""sales pitching""]"
61,49,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""cad drawing"", ""quality control""]"
61,50,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""first aid"", ""patient care"", ""record keeping""]"
61,52,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""communication"", ""teaching""]"
61,53,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""communication"", ""content writing"", ""figma"", ""photoshop""]"
61,54,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""communication"", ""figma"", ""video editing""]"
61,55,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""data analysis"", ""excel"", ""research methods"", ""soil testing""]"
61,56,91.78,90.0,75.0,35.0,70.0,77.12,"[""tableau""]",[]
61,57,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""communication"", ""content writing"", ""powerpoint""]"
61,58,0.0,90.0,55.0,100.0,70.0,51.75,[],"[""aws"", ""javascript"", ""mongodb""]"
61,60,0.0,90.0,75.0,35.0,70.0,45.0,[],"[""data analysis"", ""inventory management"", ""logistics planning"", ""sql""]"
61,61,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""communication"", ""figma"", ""sales pitching"", ""seo""]"
61,62,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""powerpoint""]"
61,63,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""communication"", ""content writing"", ""figma""]"
61,65,0.0,100.0,90.0,35.0,70.0,49.25,[],"[""research methods"", ""soil testing""]"
61,66,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""audit checks"", ""communication"", ""report writing""]"
61,67,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""excel"", ""soil testing""]"
61,68,0.0,90.0,70.0,35.0,70.0,44.25,[],"[""excel"", ""report writing""]"
61,69,0.0,90.0,75.0,100.0,70.0,54.75,[],"[""javascript"", ""mongodb""]"
61,70,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""cad drawing"", ""communication"", ""excel"", ""quality control""]"
61,71,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""excel""]"
61,72,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""data analysis"", ""financial modeling""]"
61,73,0.0,90.0,75.0,35.0,70.0,45.0,[],"[""data analysis"", ""excel"", ""logistics planning"", ""sql""]"
61,74,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""data analysis"", ""inventory management"", ""logistics planning""]"
61,75,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""powerpoint""]"
61,76,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""communication"", ""patient care""]"
61,77,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""data analysis"", ""financial modeling""]"
61,79,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""cad drawing"", ""communication"", ""data analysis"", ""quality control""]"
61,80,0.0,100.0,55.0,100.0,70.0,53.75,[],"[""aws"", ""javascript""]"
61,81,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""cad drawing"", ""communication"", ""excel"", ""quality control""]"
61,82,0.0,100.0,90.0,35.0,70.0,49.25,[],"[""communication"", ""excel"", ""report writing""]"
61,83,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""seo""]"
61,84,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""communication"", ""first aid""]"
61,85,0.0,90.0,100.0,35.0,70.0,48.75,[],"[""data analysis""]"
61,86,0.0,90.0,55.0,100.0,70.0,51.75,[],"[""git"", ""html/css"", ""javascript"", ""mongodb""]"
61,87,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""content writing"", ""figma"", ""photoshop"", ""video editing""]"
61,88,31.54,90.0,90.0,35.0,70.0,58.29,"[""tableau""]","[""financial modeling"", ""power bi""]"
61,90,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""communication"", ""data analysis"", ""excel""]"
61,91,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""communication"", ""excel"", ""sales pitching""]"
61,92,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""quality control""]"
61,93,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""communication"", ""excel"", ""figma"", ""sales pitching""]"
61,94,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""excel""]"
61,95,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""communication"", ""figma""]"
61,96,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""excel""]"
61,97,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""communication"", ""seo""]"
61,98,0.0,90.0,90.0,35.0,70.0,47.25,[],"[""audit checks"", ""communication"", ""excel"", ""report writing""]"
61,99,0.0,90.0,55.0,35.0,70.0,42.0,[],"[""communication"", ""excel"", ""figma"", ""sales pitching""]"
61,100,0.0,100.0,90.0,35.0,70.0,49.25,[],"[""excel"", ""research methods"", ""soil testing""]"
62,1,0.0,90.0,55.0,35.0,80.0,43.5,[],"[""aws""]"
62,2,0.0,100.0,90.0,35.0,80.0,50.75,[],"[""git""]"
62,4,0.0,60.0,55.0,35.0,80.0,37.5,[],"[""git"", ""html/css"", ""javascript"", ""sql""]"
62,5,29.02,90.0,90.0,35.0,80.0,58.91,"[""communication""]","[""data analysis"", ""quality control""]"
62,6,42.57,90.0,90.0,35.0,80.0,63.65,"[""excel""]","[""research methods""]"
62,7,21.95,90.0,55.0,35.0,80.0,51.18,"[""communication""]","[""first aid"", ""patient care"", ""record keeping""]"
62,8,0.0,0.0,90.0,35.0,80.0,30.75,[],"[""inventory management"", ""logistics planning""]"
62,9,44.81,100.0,55.0,35.0,80.0,61.18,"[""communication"", ""excel""]","[""audit checks"", ""report writing""]"
62,10,29.02,100.0,55.0,35.0,80.0,55.66,"[""communication""]","[""data analysis"", ""quality control""]"
62,11,0.0,100.0,100.0,35.0,80.0,52.25,[],"[""research methods""]"
62,12,0.0,100.0,55.0,35.0,80.0,45.5,[],"[""cad drawing"", ""data analysis""]"
62,13,0.0,0.0,90.0,35.0,80.0,30.75,[],"[""first aid"", ""patient care"", ""record keeping""]"
62,14,0.0,90.0,90.0,35.0,80.0,48.75,[],"[""data analysis""]"
62,15,22.57,90.0,90.0,35.0,80.0,56.65,"[""communication""]","[""content writing"", ""powerpoint"", ""teaching""]"
62,16,0.0,100.0,90.0,35.0,80.0,50.75,[],"[""docker"", ""fastapi"", ""javascript""]"
62,18,22.44,90.0,55.0,35.0,80.0,51.35,"[""excel""]","[""data analysis"", ""financial modeling"", ""tableau""]"
62,19,0.0,90.0,90.0,35.0,80.0,48.75,[],"[""financial modeling""]"
62,21,0.0,100.0,75.0,35.0,80.0,48.5,[],"[""data analysis"", ""logistics planning"", ""sql""]"
62,22,0.0,100.0,55.0,35.0,80.0,45.5,[],"[""figma""]"
62,24,30.07,100.0,55.0,35.0,80.0,56.02,"[""communication""]","[""powerpoint"", ""teaching""]"
62,25,0.0,90.0,55.0,35.0,80.0,43.5,[],"[""aws"", ""react"", ""sql""]"
62,26,0.0,90.0,90.0,35.0,80.0,48.75,[],"[""cad drawing"", ""data analysis""]"
62,28,0.0,90.0,55.0,35.0,80.0,43.5,[],"[""audit checks""]"
62,29,0.0,90.0,90.0,100.0,80.0,58.5,[],"[""figma"", ""seo""]"
62,30,0.0,90.0,90.0,35.0,80.0,48.75,[],"[""data analysis"", ""research methods"", ""soil testing""]"
62,31,44.81,90.0,55.0,35.0,80.0,59.18,"[""communication"", ""excel""]","[""audit checks"", ""report writing""]"
62,32,29.32,100.0,55.0,35.0,80.0,55.76,"[""communication""]","[""content writing"", ""powerpoint""]"
62,33,0.0,90.0,55.0,35.0,80.0,43.5,[],"[""inventory management"", ""sql""]"
62,34,29.78,90.0,90.0,35.0,80.0,59.17,"[""excel""]","[""data analysis"", ""sql""]"
62,35,42.57,90.0,90.0,35.0,80.0,63.65,"[""communication""]","[""content writing""]"
62,36,89.86,100.0,90.0,35.0,80.0,82.2,"[""communication"", ""excel""]",[]
62,37,0.0,90.0,75.0,35.0,80.0,46.5,[],"[""content writing"", ""figma"", ""photoshop"", ""video editing""]"
62,38,29.45,90.0,90.0,35.0,80.0,59.06,"[""communication""]","[""content writing"", ""figma""]"
62,39,45.14,100.0,55.0,35.0,80.0,61.3,"[""communication"", ""excel""]","[""cad drawing"", ""data analysis""]"
62,40,22.29,90.0,90.0,35.0,80.0,56.55,"[""communication""]","[""content writing"", ""figma"", ""video editing""]"
62,41,49.36,100.0,55.0,35.0,80.0,62.78,"[""excel"", ""power bi""]","[""financial modeling"", ""tableau""]"
62,43,42.57,90.0,55.0,35.0,80.0,58.4,"[""communication""]","[""first aid""]"
62,44,42.57,90.0,55.0,35.0,80.0,58.4,"[""excel""]","[""logistics planning""]"
62,45,43.93,90.0,55.0,35.0,80.0,58.88,"[""communication""]","[""teaching""]"
62,46,61.13,100.0,90.0,100.0,80.0,81.9,"[""communication"", ""excel""]","[""seo""]"
62,47,29.78,100.0,90.0,35.0,80.0,61.17,"[""excel""]","[""data analysis"", ""sql""]"
62,48,0.0,90.0,90.0,100.0,80.0,58.5,[],"[""figma"", ""sales pitching""]"
62,49,0.0,100.0,55.0,35.0,80.0,45.5,[],"[""cad drawing"", ""quality control""]"
62,50,0.0,100.0,100.0,35.0,80.0,52.25,[],"[""first aid"", ""patient care"", ""record keeping""]"
62,52,43.93,90.0,55.0,35.0,80.0,58.88,"[""communication""]","[""teaching""]"
62,53,22.67,90.0,90.0,35.0,80.0,56.68,"[""communication""]","[""content writing"", ""figma"", ""photoshop""]"
62,54,29.45,90.0,75.0,35.0,80.0,56.81,"[""communication""]","[""figma"", ""video editing""]"
62,55,22.06,90.0,55.0,35.0,80.0,51.22,"[""excel""]","[""data analysis"", ""research methods"", ""soil testing""]"
62,56,0.0,90.0,55.0,35.0,80.0,43.5,[],"[""tableau""]"
62,57,29.32,90.0,55.0,35.0,80.0,53.76,"[""communication""]","[""content writing"", ""powerpoint""]"
62,58,0.0,90.0,55.0,35.0,80.0,43.5,[],"[""aws"", ""javascript"", ""mongodb""]"
62,60,0.0,100.0,55.0,35.0,80.0,45.5,[],"[""data analysis"", ""inventory management"", ""logistics planning"", ""sql""]"
62,61,22.67,90.0,55.0,100.0,80.0,61.18,"[""communication""]","[""figma"", ""sales pitching"", ""seo""]"
62,62,0.0,100.0,55.0,35.0,80.0,45.5,[],"[""powerpoint""]"
62,63,29.45,100.0,90.0,35.0,80.0,61.06,"[""communication""]","[""content writing"", ""figma""]"
62,65,0.0,60.0,90.0,35.0,80.0,42.75,[],"[""research methods"", ""soil testing""]"
62,66,28.82,90.0,100.0,35.0,80.0,60.34,"[""communication""]","[""audit checks"", ""report writing""]"
62,67,42.57,90.0,55.0,35.0,80.0,58.4,"[""excel""]","[""soil testing""]"
62,68,42.57,90.0,55.0,35.0,80.0,58.4,"[""excel""]","[""report writing""]"
62,69,0.0,90.0,55.0,35.0,80.0,43.5,[],"[""javascript"", ""mongodb""]"
62,70,44.81,90.0,90.0,35.0,80.0,64.43,"[""communication"", ""excel""]","[""cad drawing"", ""quality control""]"
62,71,85.31,90.0,90.0,35.0,80.0,78.61,"[""excel""]",[]
62,72,0.0,100.0,90.0,35.0,80.0,50.75,[],"[""data analysis"", ""financial modeling""]"
62,73,22.44,100.0,55.0,35.0,80.0,53.35,"[""excel""]","[""data analysis"", ""logistics planning"", ""sql""]"
62,74,0.0,100.0,90.0,35.0,80.0,50.75,[],"[""data analysis"", ""inventory management"", ""logistics planning""]"
62,75,0.0,90.0,55.0,35.0,80.0,43.5,[],"[""powerpoint""]"
62,76,42.57,90.0,100.0,35.0,80.0,65.15,"[""communication""]","[""patient care""]"
62,77,0.0,90.0,55.0,35.0,80.0,43.5,[],"[""data analysis"", ""financial modeling""]"
62,79,22.06,100.0,55.0,35.0,80.0,53.22,"[""communication""]","[""cad drawing"", ""data analysis"", ""quality control""]"
62,80,0.0,60.0,100.0,35.0,80.0,44.25,[],"[""aws"", ""javascript""]"
62,81,44.81,90.0,90.0,35.0,80.0,64.43,"[""communication"", ""excel""]","[""cad drawing"", ""quality control""]"
62,82,59.27,60.0,90.0,35.0,80.0,63.49,"[""communication"", ""excel""]","[""report writing""]"
62,83,0.0,90.0,90.0,100.0,80.0,58.5,[],"[""seo""]"
62,84,42.57,90.0,90.0,35.0,80.0,63.65,"[""communication""]","[""first aid""]"
62,85,0.0,90.0,90.0,35.0,80.0,48.75,[],"[""data analysis""]"
62,86,0.0,90.0,55.0,35.0,80.0,43.5,[],"[""git"", ""html/css"", ""javascript"", ""mongodb""]"
62,87,0.0,90.0,90.0,35.0,80.0,48.75,[],"[""content writing"", ""figma"", ""photoshop"", ""video editing""]"
62,88,33.34,90.0,100.0,35.0,80.0,61.92,"[""power bi""]","[""financial modeling"", ""tableau""]"
62,90,59.97,100.0,55.0,35.0,80.0,66.49,"[""communication"", ""excel""]","[""data analysis""]"
62,91,59.27,100.0,55.0,100.0,80.0,75.99,"[""communication"", ""excel""]","[""sales pitching""]"
62,92,0.0,90.0,70.0,35.0,80.0,45.75,[],"[""quality control""]"
62,93,45.84,90.0,90.0,100.0,80.0,74.54,"[""communication"", ""excel""]","[""figma"", ""sales pitching""]"
62,94,85.31,90.0,90.0,100.0,80.0,88.36,"[""excel""]",[]
62,95,44.42,100.0,90.0,35.0,80.0,66.3,"[""communication""]","[""figma""]"
62,96,85.31,90.0,90.0,35.0,80.0,78.61,"[""excel""]",[]
62,97,43.93,90.0,55.0,100.0,80.0,68.63,"[""communication""]","[""seo""]"
62,98,44.81,90.0,90.0,35.0,80.0,64.43,"[""communication"", ""excel""]","[""audit checks"", ""report writing""]"
62,99,45.84,90.0,55.0,100.0,80.0,69.29,"[""communication"", ""excel""]","[""figma"", ""sales pitching""]"
62,100,28.82,60.0,90.0,35.0,80.0,52.84,"[""excel""]","[""research methods"", ""soil testing""]"
63,1,0.0,0.0,55.0,35.0,82.0,25.8,[],"[""aws""]"
63,2,0.0,0.0,90.0,35.0,82.0,31.05,[],"[""git""]"
63,4,0.0,0.0,55.0,35.0,82.0,25.8,[],"[""git"", ""html/css"", ""javascript"", ""sql""]"
63,5,29.02,0.0,90.0,35.0,82.0,41.21,"[""communication""]","[""data analysis"", ""quality control""]"
63,6,0.0,0.0,90.0,35.0,82.0,31.05,[],"[""excel"", ""research methods""]"
63,7,21.95,0.0,55.0,35.0,82.0,33.48,"[""communication""]","[""first aid"", ""patient care"", ""record keeping""]"
63,8,0.0,0.0,90.0,35.0,82.0,31.05,[],"[""inventory management"", ""logistics planning""]"
63,9,22.29,0.0,55.0,35.0,82.0,33.6,"[""communication""]","[""audit checks"", ""excel"", ""report writing""]"
63,10,29.02,0.0,55.0,35.0,82.0,35.96,"[""communication""]","[""data analysis"", ""quality control""]"
63,11,0.0,0.0,100.0,35.0,82.0,32.55,[],"[""research methods""]"
63,12,0.0,0.0,55.0,35.0,82.0,25.8,[],"[""cad drawing"", ""data analysis""]"
63,13,0.0,0.0,90.0,35.0,82.0,31.05,[],"[""first aid"", ""patient care"", ""record keeping""]"
63,14,0.0,0.0,90.0,35.0,82.0,31.05,[],"[""data analysis""]"
63,15,22.57,60.0,90.0,35.0,82.0,50.95,"[""communication""]","[""content writing"", ""powerpoint"", ""teaching""]"
63,16,61.71,0.0,90.0,35.0,82.0,52.65,"[""docker"", ""fastapi""]","[""javascript""]"
63,18,22.44,0.0,55.0,35.0,82.0,33.65,"[""tableau""]","[""data analysis"", ""excel"", ""financial modeling""]"
63,19,0.0,0.0,90.0,35.0,82.0,31.05,[],"[""financial modeling""]"
63,21,0.0,0.0,75.0,35.0,82.0,28.8,[],"[""data analysis"", ""logistics planning"", ""sql""]"
63,22,0.0,0.0,55.0,35.0,82.0,25.8,[],"[""figma""]"
63,24,30.07,0.0,55.0,35.0,82.0,36.32,"[""communication""]","[""powerpoint"", ""teaching""]"
63,25,0.0,100.0,55.0,35.0,82.0,45.8,[],"[""aws"", ""react"", ""sql""]"
63,26,0.0,0.0,90.0,35.0,82.0,31.05,[],"[""cad drawing"", ""data analysis""]"
63,28,0.0,0.0,55.0,35.0,82.0,25.8,[],"[""audit checks""]"
63,29,0.0,100.0,90.0,100.0,82.0,60.8,[],"[""figma"", ""seo""]"
63,30,0.0,0.0,90.0,35.0,82.0,31.05,[],"[""data analysis"", ""research methods"", ""soil testing""]"
63,31,22.29,0.0,55.0,35.0,82.0,33.6,"[""communication""]","[""audit checks"", ""excel"", ""report writing""]"
63,32,29.32,0.0,55.0,35.0,82.0,36.06,"[""communication""]","[""content writing"", ""powerpoint""]"
63,33,0.0,0.0,55.0,35.0,82.0,25.8,[],"[""inventory management"", ""sql""]"
63,34,0.0,0.0,90.0,35.0,82.0,31.05,[],"[""data analysis"", ""excel"", ""sql""]"
63,35,42.57,0.0,90.0,35.0,82.0,45.95,"[""communication""]","[""content writing""]"
63,36,44.42,0.0,90.0,35.0,82.0,46.6,"[""communication""]","[""excel""]"
63,37,0.0,0.0,75.0,35.0,82.0,28.8,[],"[""content writing"", ""figma"", ""photoshop"", ""video editing""]"
63,38,29.45,0.0,90.0,35.0,82.0,41.36,"[""communication""]","[""content writing"", ""figma""]"
63,39,22.44,0.0,55.0,35.0,82.0,33.65,"[""communication""]","[""cad drawing"", ""data analysis"", ""excel""]"
63,40,22.29,0.0,90.0,35.0,82.0,38.85,"[""communication""]","[""content writing"", ""figma"", ""video editing""]"
63,41,22.44,0.0,55.0,35.0,82.0,33.65,"[""tableau""]","[""excel"", ""financial modeling"", ""power bi""]"
63,43,42.57,100.0,55.0,35.0,82.0,60.7,"[""communication""]","[""first aid""]"
63,44,0.0,0.0,55.0,35.0,82.0,25.8,[],"[""excel"", ""logistics planning""]"
63,45,43.93,60.0,55.0,35.0,82.0,53.18,"[""communication""]","[""teaching""]"
63,46,30.3,0.0,90.0,100.0,82.0,51.41,"[""communication""]","[""excel"", ""seo""]"
63,47,0.0,0.0,90.0,35.0,82.0,31.05,[],"[""data analysis"", ""excel"", ""sql""]"
63,48,0.0,0.0,90.0,100.0,82.0,40.8,[],"[""figma"", ""sales pitching""]"
63,49,0.0,0.0,55.0,35.0,82.0,25.8,[],"[""cad drawing"", ""quality control""]"
63,50,0.0,0.0,100.0,35.0,82.0,32.55,[],"[""first aid"", ""patient care"", ""record keeping""]"
63,52,43.93,0.0,55.0,35.0,82.0,41.18,"[""communication""]","[""teaching""]"
63,53,22.67,0.0,90.0,35.0,82.0,38.98,"[""communication""]","[""content writing"", ""figma"", ""photoshop""]"
63,54,29.45,0.0,75.0,35.0,82.0,39.11,"[""communication""]","[""figma"", ""video editing""]"
63,55,0.0,0.0,55.0,35.0,82.0,25.8,[],"[""data analysis"", ""excel"", ""research methods"", ""soil testing""]"
63,56,85.31,60.0,55.0,35.0,82.0,67.66,"[""tableau""]",[]
63,57,29.32,0.0,55.0,35.0,82.0,36.06,"[""communication""]","[""content writing"", ""powerpoint""]"
63,58,0.0,0.0,55.0,35.0,82.0,25.8,[],"[""aws"", ""javascript"", ""mongodb""]"
63,60,0.0,0.0,55.0,35.0,82.0,25.8,[],"[""data analysis"", ""inventory management"", ""logistics planning"", ""sql""]"
63,61,22.67,0.0,55.0,100.0,82.0,43.48,"[""communication""]","[""figma"", ""sales pitching"", ""seo""]"
63,62,0.0,0.0,55.0,35.0,82.0,25.8,[],"[""powerpoint""]"
63,63,29.45,0.0,90.0,35.0,82.0,41.36,"[""communication""]","[""content writing"", ""figma""]"
63,65,0.0,0.0,90.0,35.0,82.0,31.05,[],"[""research methods"", ""soil testing""]"
63,66,28.82,0.0,100.0,35.0,82.0,42.64,"[""communication""]","[""audit checks"", ""report writing""]"
63,67,0.0,0.0,55.0,35.0,82.0,25.8,[],"[""excel"", ""soil testing""]"
63,68,0.0,0.0,55.0,35.0,82.0,25.8,[],"[""excel"", ""report writing""]"
63,69,0.0,0.0,55.0,35.0,82.0,25.8,[],"[""javascript"", ""mongodb""]"
63,70,22.29,0.0,90.0,35.0,82.0,38.85,"[""communication""]","[""cad drawing"", ""excel"", ""quality control""]"
63,71,0.0,0.0,90.0,35.0,82.0,31.05,[],"[""excel""]"
63,72,0.0,0.0,90.0,35.0,82.0,31.05,[],"[""data analysis"", ""financial modeling""]"
63,73,0.0,0.0,55.0,35.0,82.0,25.8,[],"[""data analysis"", ""excel"", ""logistics planning"", ""sql""]"
63,74,0.0,0.0,90.0,35.0,82.0,31.05,[],"[""data analysis"", ""inventory management"", ""logistics planning""]"
63,75,0.0,90.0,55.0,35.0,82.0,43.8,[],"[""powerpoint""]"
63,76,42.57,0.0,100.0,35.0,82.0,47.45,"[""communication""]","[""patient care""]"
63,77,0.0,0.0,55.0,35.0,82.0,25.8,[],"[""data analysis"", ""financial modeling""]"
63,79,22.06,0.0,55.0,35.0,82.0,33.52,"[""communication""]","[""cad drawing"", ""data analysis"", ""quality control""]"
63,80,0.0,0.0,100.0,35.0,82.0,32.55,[],"[""aws"", ""javascript""]"
63,81,22.29,0.0,90.0,35.0,82.0,38.85,"[""communication""]","[""cad drawing"", ""excel"", ""quality control""]"
63,82,29.45,0.0,90.0,35.0,82.0,41.36,"[""communication""]","[""excel"", ""report writing""]"
63,83,0.0,0.0,90.0,100.0,82.0,40.8,[],"[""seo""]"
63,84,42.57,100.0,90.0,35.0,82.0,65.95,"[""communication""]","[""first aid""]"
63,85,0.0,0.0,90.0,35.0,82.0,31.05,[],"[""data analysis""]"
63,86,0.0,0.0,55.0,35.0,82.0,25.8,[],"[""git"", ""html/css"", ""javascript"", ""mongodb""]"
63,87,0.0,0.0,90.0,35.0,82.0,31.05,[],"[""content writing"", ""figma"", ""photoshop"", ""video editing""]"
63,88,29.02,0.0,100.0,35.0,82.0,42.71,"[""tableau""]","[""financial modeling"", ""power bi""]"
63,90,29.78,0.0,55.0,35.0,82.0,36.22,"[""communication""]","[""data analysis"", ""excel""]"
63,91,29.45,0.0,55.0,100.0,82.0,45.86,"[""communication""]","[""excel"", ""sales pitching""]"
63,92,0.0,0.0,70.0,35.0,82.0,28.05,[],"[""quality control""]"
63,93,22.77,0.0,90.0,100.0,82.0,48.77,"[""communication""]","[""excel"", ""figma"", ""sales pitching""]"
63,94,0.0,0.0,90.0,100.0,82.0,40.8,[],"[""excel""]"
63,95,44.42,0.0,90.0,35.0,82.0,46.6,"[""communication""]","[""figma""]"
63,96,0.0,0.0,90.0,35.0,82.0,31.05,[],"[""excel""]"
63,97,43.93,0.0,55.0,100.0,82.0,50.93,"[""communication""]","[""seo""]"
63,98,22.29,0.0,90.0,35.0,82.0,38.85,"[""communication""]","[""audit checks"", ""excel"", ""report writing""]"
63,99,22.77,0.0,55.0,100.0,82.0,43.52,"[""communication""]","[""excel"", ""figma"", ""sales pitching""]"
63,100,0.0,0.0,90.0,35.0,82.0,31.05,[],"[""excel"", ""research methods"", ""soil testing""]"
64,1,0.0,90.0,55.0,35.0,82.0,43.8,[],"[""aws""]"
64,2,0.0,90.0,90.0,35.0,82.0,49.05,[],"[""git""]"
64,4,0.0,100.0,55.0,35.0,82.0,45.8,[],"[""git"", ""html/css"", ""javascript"", ""sql""]"
64,5,0.0,90.0,90.0,35.0,82.0,49.05,[],"[""communication"", ""data analysis"", ""quality control""]"
64,6,0.0,90.0,90.0,35.0,82.0,49.05,[],"[""excel"", ""research methods""]"
64,7,0.0,90.0,55.0,35.0,82.0,43.8,[],"[""communication"", ""first aid"", ""patient care"", ""record keeping""]"
64,8,0.0,60.0,90.0,35.0,82.0,43.05,[],"[""inventory management"", ""logistics planning""]"
64,9,0.0,90.0,55.0,100.0,82.0,53.55,[],"[""audit checks"", ""communication"", ""excel"", ""report writing""]"
64,10,0.0,90.0,55.0,35.0,82.0,43.8,[],"[""communication"", ""data analysis"", ""quality control""]"
64,11,0.0,90.0,100.0,35.0,82.0,50.55,[],"[""research methods""]"
64,12,0.0,90.0,55.0,35.0,82.0,43.8,[],"[""cad drawing"", ""data analysis""]"
64,13,0.0,60.0,90.0,35.0,82.0,43.05,[],"[""first aid"", ""patient care"", ""record keeping""]"
64,14,0.0,90.0,90.0,35.0,82.0,49.05,[],"[""data analysis""]"
64,15,0.0,90.0,90.0,35.0,82.0,49.05,[],"[""communication"", ""content writing"", ""powerpoint"", ""teaching""]"
64,16,0.0,90.0,90.0,35.0,82.0,49.05,[],"[""docker"", ""fastapi"", ""javascript""]"
64,18,23.58,90.0,55.0,35.0,82.0,52.05,"[""tableau""]","[""data analysis"", ""excel"", ""financial modeling""]"
64,19,0.0,90.0,90.0,35.0,82.0,49.05,[],"[""financial modeling""]"
64,21,0.0,90.0,75.0,35.0,82.0,46.8,[],"[""data analysis"", ""logistics planning"", ""sql""]"
64,22,0.0,90.0,55.0,35.0,82.0,43.8,[],"[""figma""]"
64,24,0.0,90.0,55.0,35.0,82.0,43.8,[],"[""communication"", ""powerpoint"", ""teaching""]"
64,25,32.27,90.0,55.0,35.0,82.0,55.09,"[""react""]","[""aws"", ""sql""]"
64,26,0.0,90.0,90.0,35.0,82.0,49.05,[],"[""cad drawing"", ""data analysis""]"
64,28,0.0,90.0,55.0,100.0,82.0,53.55,[],"[""audit checks""]"
64,29,0.0,90.0,90.0,35.0,82.0,49.05,[],"[""figma"", ""seo""]"
64,30,0.0,90.0,90.0,35.0,82.0,49.05,[],"[""data analysis"", ""research methods"", ""soil testing""]"
64,31,0.0,90.0,55.0,100.0,82.0,53.55,[],"[""audit checks"", ""communication"", ""excel"", ""report writing""]"
64,32,0.0,90.0,55.0,35.0,82.0,43.8,[],"[""communication"", ""content writing"", ""powerpoint""]"
64,33,0.0,90.0,55.0,35.0,82.0,43.8,[],"[""inventory management"", ""sql""]"
64,34,0.0,90.0,90.0,35.0,82.0,49.05,[],"[""data analysis"", ""excel"", ""sql""]"
64,35,0.0,90.0,90.0,35.0,82.0,49.05,[],"[""communication"", ""content writing""]"
64,36,0.0,90.0,90.0,100.0,82.0,58.8,[],"[""communication"", ""excel""]"
